receipt_id,company_id,matched_transaction_id,feature_transaction_id,DateMappingMatch,AmountMappingMatch,DescriptionMatch,DifferentPredictedTime,TimeMappingMatch,PredictedNameMatch,ShortNameMatch,DifferentPredictedDate,PredictedAmountMatch,PredictedTimeCloseMatch,is_match
"20,127",20000,"20,125","20,206",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,127",20000,"20,125","20,207",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,127",20000,"20,125","20,209",0.65,0.4,0.0,1.0,0.0,0.8,1.0,0.0,0.0,0.0,0
"20,128",20000,"20,448","20,445",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,128",20000,"20,448","20,446",0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,128",20000,"20,448","20,447",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,128",20000,"20,448","20,448",0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
"20,128",20000,"20,448","20,450",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,128",20000,"20,448","20,451",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,129",20000,"20,557","20,555",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,129",20000,"20,557","20,556",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,129",20000,"20,557","20,557",0.95,0.0,0.0,0.0,1.0,0.8,1.0,0.0,0.0,1.0,1
"20,130",20000,"20,413","20,408",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,130",20000,"20,413","20,409",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,130",20000,"20,413","20,410",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,130",20000,"20,413","20,411",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,130",20000,"20,413","20,412",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,130",20000,"20,413","20,413",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"20,130",20000,"20,413","20,414",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,130",20000,"20,413","20,415",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,130",20000,"20,413","20,416",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,130",20000,"20,413","20,417",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,131",20000,"20,475","20,467",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,131",20000,"20,475","20,471",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,131",20000,"20,475","20,472",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
"20,131",20000,"20,475","20,473",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,131",20000,"20,475","20,474",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,131",20000,"20,475","20,475",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"20,132",20000,"20,411","20,404",0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
"20,132",20000,"20,411","20,405",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,132",20000,"20,411","20,406",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,132",20000,"20,411","20,407",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,132",20000,"20,411","20,408",0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,132",20000,"20,411","20,409",0.75,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,132",20000,"20,411","20,410",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,132",20000,"20,411","20,411",0.95,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"20,132",20000,"20,411","20,412",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,133",20000,"20,528","20,523",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,133",20000,"20,528","20,524",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,133",20000,"20,528","20,525",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,133",20000,"20,528","20,526",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,133",20000,"20,528","20,527",0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,133",20000,"20,528","20,528",0.85,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"20,133",20000,"20,528","20,530",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,133",20000,"20,528","20,531",0.85,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,134",20000,"20,412","20,404",0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,134",20000,"20,412","20,405",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,134",20000,"20,412","20,406",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,134",20000,"20,412","20,407",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,134",20000,"20,412","20,408",0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,134",20000,"20,412","20,409",0.75,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"20,134",20000,"20,412","20,410",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,134",20000,"20,412","20,411",0.95,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"20,134",20000,"20,412","20,412",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"20,135",20000,"20,560","20,555",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,135",20000,"20,560","20,556",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,135",20000,"20,560","20,557",0.0,0.0,0.0,1.0,0.0,0.8,1.0,1.0,0.0,0.0,0
"20,135",20000,"20,560","20,558",0.95,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,135",20000,"20,560","20,559",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,135",20000,"20,560","20,560",0.95,0.0,0.0,0.0,1.0,0.8,1.0,0.0,0.0,1.0,1
"20,135",20000,"20,560","20,561",0.95,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"20,135",20000,"20,560","20,562",0.95,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"20,135",20000,"20,560","20,563",0.95,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"20,136",20000,"20,424","20,423",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,136",20000,"20,424","20,424",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"20,136",20000,"20,424","20,425",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,136",20000,"20,424","20,426",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,136",20000,"20,424","20,427",0.95,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,137",20000,"20,521","20,518",0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,137",20000,"20,521","20,519",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,137",20000,"20,521","20,521",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"20,137",20000,"20,521","20,522",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,138",20000,"20,571","20,567",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,138",20000,"20,571","20,568",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,138",20000,"20,571","20,569",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,138",20000,"20,571","20,571",0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
"20,140",20000,"20,371","20,369",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,140",20000,"20,371","20,370",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"20,140",20000,"20,371","20,371",0.85,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"20,140",20000,"20,371","20,372",0.85,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,142",20000,"20,476","20,008",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,142",20000,"20,476","20,009",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,142",20000,"20,476","20,010",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,142",20000,"20,476","20,011",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,142",20000,"20,476","20,012",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,142",20000,"20,476","20,013",0.55,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,142",20000,"20,476","20,015",0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,142",20000,"20,476","20,016",0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,142",20000,"20,476","20,471",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
"20,142",20000,"20,476","20,472",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,142",20000,"20,476","20,473",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,142",20000,"20,476","20,474",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,142",20000,"20,476","20,475",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,142",20000,"20,476","20,476",0.85,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"20,142",20000,"20,476","20,477",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,143",20000,"20,414","20,408",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,143",20000,"20,414","20,409",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,143",20000,"20,414","20,410",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
"20,143",20000,"20,414","20,411",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,143",20000,"20,414","20,412",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,143",20000,"20,414","20,413",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,143",20000,"20,414","20,414",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"20,143",20000,"20,414","20,415",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,143",20000,"20,414","20,416",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,143",20000,"20,414","20,417",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,146",20000,"20,301","20,295",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,146",20000,"20,301","20,296",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,146",20000,"20,301","20,297",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,146",20000,"20,301","20,298",0.95,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,146",20000,"20,301","20,300",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,146",20000,"20,301","20,301",0.95,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"20,146",20000,"20,301","20,302",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,147",20000,"20,464","20,462",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,147",20000,"20,464","20,463",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,147",20000,"20,464","20,464",0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
"20,148",20000,"20,430","20,216",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,148",20000,"20,430","20,217",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,148",20000,"20,430","20,218",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,148",20000,"20,430","20,219",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,148",20000,"20,430","20,221",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,148",20000,"20,430","20,222",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,148",20000,"20,430","20,223",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,148",20000,"20,430","20,224",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,148",20000,"20,430","20,428",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,148",20000,"20,430","20,429",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,148",20000,"20,430","20,430",0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
"20,148",20000,"20,430","20,431",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"20,148",20000,"20,430","20,432",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,150",20000,"20,547","20,544",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,150",20000,"20,547","20,545",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
"20,150",20000,"20,547","20,546",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,150",20000,"20,547","20,547",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"20,151",20000,"20,506","20,221",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,151",20000,"20,506","20,222",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,151",20000,"20,506","20,223",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,151",20000,"20,506","20,224",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,151",20000,"20,506","20,225",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,151",20000,"20,506","20,226",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,151",20000,"20,506","20,227",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,151",20000,"20,506","20,504",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
"20,151",20000,"20,506","20,505",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,151",20000,"20,506","20,506",0.95,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
"20,153",20000,"20,070","20,066",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,153",20000,"20,070","20,069",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,153",20000,"20,070","20,070",0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
"20,153",20000,"20,070","20,071",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,153",20000,"20,070","20,139",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,153",20000,"20,070","20,140",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,153",20000,"20,070","20,141",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,155",20000,"20,119","20,114",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,155",20000,"20,119","20,115",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,155",20000,"20,119","20,116",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,155",20000,"20,119","20,117",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,155",20000,"20,119","20,118",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,155",20000,"20,119","20,119",0.95,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"20,155",20000,"20,119","20,120",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,155",20000,"20,119","20,121",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,155",20000,"20,119","20,122",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,155",20000,"20,119","20,123",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,155",20000,"20,119","20,163",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,157",20000,"20,209","20,118",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
"20,157",20000,"20,209","20,119",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,157",20000,"20,209","20,120",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,157",20000,"20,209","20,121",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,157",20000,"20,209","20,122",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,157",20000,"20,209","20,123",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
"20,157",20000,"20,209","20,124",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,157",20000,"20,209","20,125",0.65,0.0,0.0,1.0,0.0,0.8,1.0,0.0,0.0,0.0,0
"20,157",20000,"20,209","20,126",0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,157",20000,"20,209","20,204",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,157",20000,"20,209","20,205",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,157",20000,"20,209","20,206",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,157",20000,"20,209","20,207",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,157",20000,"20,209","20,209",0.95,0.0,0.0,1.0,0.0,0.8,1.0,0.0,0.0,0.0,1
"20,158",20000,"20,530","20,523",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,158",20000,"20,530","20,524",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,158",20000,"20,530","20,525",0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,158",20000,"20,530","20,526",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,158",20000,"20,530","20,527",0.0,0.0,0.0,1.0,0.0,0.8,0.0,1.0,0.0,0.0,0
"20,158",20000,"20,530","20,528",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,158",20000,"20,530","20,530",0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
"20,158",20000,"20,530","20,531",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,160",20000,"20,458","20,452",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,160",20000,"20,458","20,454",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,160",20000,"20,458","20,455",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,160",20000,"20,458","20,456",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,160",20000,"20,458","20,457",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,160",20000,"20,458","20,458",0.95,0.0,0.0,0.0,1.0,0.8,1.0,0.0,0.0,1.0,1
"20,160",20000,"20,458","20,459",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"20,163",20000,"20,314","20,309",0.85,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,163",20000,"20,314","20,311",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,163",20000,"20,314","20,312",0.85,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0
"20,163",20000,"20,314","20,313",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"20,163",20000,"20,314","20,314",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"20,164",20000,"20,225","20,216",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,164",20000,"20,225","20,217",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
"20,164",20000,"20,225","20,218",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,164",20000,"20,225","20,219",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,164",20000,"20,225","20,221",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,164",20000,"20,225","20,222",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
"20,164",20000,"20,225","20,223",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,164",20000,"20,225","20,224",0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,164",20000,"20,225","20,225",0.85,0.7,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"20,164",20000,"20,225","20,480",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,164",20000,"20,225","20,481",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,164",20000,"20,225","20,482",0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,165",20000,"20,134","20,133",0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,165",20000,"20,134","20,134",0.95,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"20,166",20000,"20,101","20,095",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
"20,166",20000,"20,101","20,096",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,166",20000,"20,101","20,097",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,166",20000,"20,101","20,098",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
"20,166",20000,"20,101","20,099",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,166",20000,"20,101","20,100",0.95,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0
"20,166",20000,"20,101","20,101",0.95,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"20,166",20000,"20,101","20,102",0.95,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,167",20000,"20,290","20,287",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,167",20000,"20,290","20,288",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,167",20000,"20,290","20,289",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,167",20000,"20,290","20,290",0.95,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"20,167",20000,"20,290","20,291",0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,168",20000,"20,363","20,073",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,168",20000,"20,363","20,074",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,168",20000,"20,363","20,075",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,168",20000,"20,363","20,077",0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,168",20000,"20,363","20,078",0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,168",20000,"20,363","20,079",0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,168",20000,"20,363","20,355",0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,168",20000,"20,363","20,360",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,168",20000,"20,363","20,361",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"20,168",20000,"20,363","20,362",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,168",20000,"20,363","20,363",0.85,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,1
"20,168",20000,"20,363","20,364",0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"20,169",20000,"20,079","20,073",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
